name,first_name,last_name,price,above_100
Rebecca Castillo,Rebecca,Castillo,234.25467059999997,true
Shannon Gilbert,Shannon,Gilbert,60.98583873,
Jessica Parker,Jessica,Parker,161.6820633,true
Bradley Anderson MD,Bradley,MD,238.47957090000003,true
Adrian Perez,Adrian,Perez,125.42237649999998,true
Matthew Green,Matthew,Green,233.640768,true
Michelle Price,Michelle,Price,61.87167058,
Phillip Meyer,Phillip,Meyer,21.92731058,
Amanda Brown,Amanda,Brown,217.3051002,true
Julie Phillips,Julie,Phillips,63.55278796,
Joseph Weber,Joseph,Weber,156.8519728,true
Charles Mack,Charles,Mack,279.6326958,true
John Tucker,John,Tucker,140.64331930000003,true
Dana Wilson,Dana,Wilson,77.13213303,
Henry Howard,Henry,Howard,238.7704037,true
William Garcia,William,Garcia,267.7774286,true
Matthew Miller,Matthew,Miller,141.53859930000002,true
Joseph Sanchez,Joseph,Sanchez,138.55300269999998,true
Cory Christensen,Cory,Christensen,66.04292105,
Jamie Mccullough,Jamie,Mccullough,6.663633226,
Jose Smith,Jose,Smith,45.23615731,
Christine Andrews,Christine,Andrews,95.03663928,
Justin Taylor,Justin,Taylor,253.36970130000003,true
Dylan Sanchez,Dylan,Sanchez,258.1885439,true
Megan Watson,Megan,Watson,231.30682030000003,true
Reginald Bell,Reginald,Bell,261.1845713,true
James Bell,James,Bell,142.18199219999997,true
Jennifer Cooper,Jennifer,Cooper,220.06354019999998,true
Tanya Wagner,Tanya,Wagner,217.9218465,true
Henry Curtis,Henry,Curtis,99.23442537,
Cassandra Elliott,Cassandra,Elliott,198.9239907,true
Pedro Mitchell,Pedro,Mitchell,287.8875335,true
Ray Mccarty,Ray,Mccarty,68.12635076,
Riley Gomez,Riley,Gomez,63.54785955,
Shelby Price,Shelby,Price,200.6133599,true
Briana Marshall,Briana,Marshall,101.6992254,true
Melissa Clark,Melissa,Clark,257.39025499999997,true
Patrick Mays,Patrick,Mays,214.08894300000003,true
Scott Harris,Scott,Harris,67.50120025,
Bonnie Franklin,Bonnie,Franklin,198.94232240000002,true
Maria Powell,Maria,Powell,37.73963127,
Brian Rhodes,Brian,Rhodes,65.6268221,
Ashley Morris,Ashley,Morris,64.05329615,
Kenneth Holmes,Kenneth,Holmes,245.78126899999998,true
Adam Garcia,Adam,Garcia,99.76367419,
Matthew Johnson,Matthew,Johnson,295.0335508,true
Randy Aguirre,Randy,Aguirre,277.1465365,true
Michael Garcia,Michael,Garcia,196.2126485,true
Henry Johnson Jr.,Henry,Jr.,48.31608761,
Christopher Stark,Christopher,Stark,193.55628480000001,true
Scott Dodson,Scott,Dodson,159.8162138,true
Laura Faulkner,Laura,Faulkner,201.03882140000002,true
Joseph Patterson,Joseph,Patterson,91.87832506,
Vanessa Johnson,Vanessa,Johnson,218.5021475,true
Joe Moody,Joe,Moody,141.9342072,true
Robert Kelley,Robert,Kelley,101.4445497,true
Justin Mack,Justin,Mack,143.4471354,true
Anna Gray,Anna,Gray,146.051617,true
Christopher Lee,Christopher,Lee,124.134775,true
Mrs. Sara Garrett,s.,Garrett,276.262021,true
Wendy Sanchez,Wendy,Sanchez,110.36437520000001,true
Dr. Maria Hall,Maria,Hall,143.9317353,true
Mr. James Hall,James,Hall,299.2061897,true
Robert Cabrera,Robert,Cabrera,157.1902941,true
Megan Morrison,Megan,Morrison,209.5560925,true
Jaime Mcdaniel,Jaime,Mcdaniel,130.3975176,true
Joseph Williams,Joseph,Williams,270.17629189999997,true
Kevin Madden,Kevin,Madden,134.160087,true
Philip Cruz,Philip,Cruz,40.93604411,
Andrew Shaw,Andrew,Shaw,58.09674651,
Jessica Sexton,Jessica,Sexton,229.6075076,true
Stephen Campos,Stephen,Campos,165.81512030000002,true
Robert Griffith,Robert,Griffith,185.68298000000001,true
Jack Jensen,Jack,Jensen,153.5371396,true
John Aguilar,John,Aguilar,61.54262561,
Daniel Armstrong,Daniel,Armstrong,88.31636,
Jesus Meyer,Jesus,Meyer,152.82549780000002,true
Troy Butler,Troy,Butler,20.26841517,
Jody Reed,Jody,Reed,94.14865649,
Gloria Hartman,Gloria,Hartman,263.3208245,true
Melissa Mcbride,Melissa,Mcbride,178.7307475,true
Robert Allen,Robert,Allen,175.3799705,true
Phillip Evans,Phillip,Evans,89.67955731,
Philip Banks,Philip,Banks,162.1291795,true
Janet King,Janet,King,96.55651683,
Susan Donovan,Susan,Donovan,81.96303152,
Michael Pierce,Michael,Pierce,262.1823502,true
Michael Serrano,Michael,Serrano,198.4636023,true
Joseph Brown,Joseph,Brown,242.78759530000002,true
Michael Powell,Michael,Powell,247.6735636,true
Richard Martin,Richard,Martin,7.04924545,
Alexander Lowe,Alexander,Lowe,209.40320480000003,true
Brenda Turner,Brenda,Turner,200.9909384,true
Jennifer Conrad,Jennifer,Conrad,261.4827266,true
Catherine Kirk,Catherine,Kirk,82.26081801,
Andrea Gaines,Andrea,Gaines,93.92499708,
Madison Nguyen,Madison,Nguyen,174.94712719999998,true
Tony Reese,Tony,Reese,253.7561437,true
Terri Powell,Terri,Powell,182.0834968,true
David Wells,David,Wells,222.38632969999998,true
Timothy Mitchell,Timothy,Mitchell,138.8536273,true
Kimberly Oconnor,Kimberly,Oconnor,72.18387244,
Anthony Smith,Anthony,Smith,32.87198146,
Roberta Garza,Roberta,Garza,299.0664663,true
Terry Bennett,Terry,Bennett,188.2365345,true
Mrs. Tiffany Gomez,s.,Gomez,239.6097617,true
Katherine Franklin,Katherine,Franklin,167.7043052,true
Sherry Martin,Sherry,Martin,146.09965400000002,true
Robert Li,Robert,Li,277.39914139999996,true
Jesse Miller,Jesse,Miller,80.44509225,
Kevin Jones,Kevin,Jones,27.07437101,
Rhonda Young,Rhonda,Young,236.0062255,true
Melissa Campbell,Melissa,Campbell,55.11432356,
Tony Shepherd,Tony,Shepherd,83.76058979999999,
Sherry Gonzalez,Sherry,Gonzalez,22.17628787,
Ashlee Austin,Ashlee,Austin,205.48212759999998,true
David Brown,David,Brown,50.89368202,
Marc Meyer,Marc,Meyer,211.8895153,true
Jennifer Vega,Jennifer,Vega,186.3024158,true
Denise Glass,Denise,Glass,8.677582918999999,
Emily Christian,Emily,Christian,141.736549,true
Billy Knight,Billy,Knight,104.38276479999999,true
Shane Davis,Shane,Davis,298.8078166,true
Laura Harding,Laura,Harding,129.22456680000002,true
Zachary Payne,Zachary,Payne,70.62322636,
Jeffery Leon,Jeffery,Leon,95.99985354,
Jennifer Martin,Jennifer,Martin,114.4977998,true
Lori Zimmerman,Lori,Zimmerman,61.18972021,
Katie Mcgee,Katie,Mcgee,14.33379012,
Michael Parker,Michael,Parker,128.7527684,true
Robert Atkins,Robert,Atkins,206.497146,true
Stephanie Brown,Stephanie,Brown,162.74167250000002,true
Erin Paul,Erin,Paul,120.70488619999999,true
Kristina Torres,Kristina,Torres,108.8445402,true
Aaron Wilson,Aaron,Wilson,2.920350867,
Timothy Scott,Timothy,Scott,160.55948490000003,true
Ronald Carter,Ronald,Carter,26.52817674,
Catherine Smith,Catherine,Smith,234.5114418,true
Mrs. Catherine Rivers,s.,Rivers,257.1654921,true
Cynthia White,Cynthia,White,93.34235895,
Shawn Rojas,Shawn,Rojas,81.57088665,
Evan Bradford,Evan,Bradford,83.89976691,
Samuel Lee,Samuel,Lee,154.3902024,true
John Leon,John,Leon,54.79013645,
Karen Lopez,Karen,Lopez,254.4003272,true
Rebekah Jackson,Rebekah,Jackson,190.92670669999998,true
Melissa Hogan,Melissa,Hogan,46.10846638,
Megan Wilson,Megan,Wilson,201.0054457,true
Justin Roberts,Justin,Roberts,283.29803599999997,true
Ashley Fernandez,Ashley,Fernandez,11.74857746,
Terry Oliver,Terry,Oliver,124.2895414,true
Jennifer Weaver,Jennifer,Weaver,268.8554923,true
Mr. Timothy Ortega,Timothy,Ortega,130.6341776,true
Brittany Ellison,Brittany,Ellison,94.13570816,
Aaron Clark,Aaron,Clark,208.9455945,true
Michael Johnson,Michael,Johnson,85.65642790000001,
Heather Jones,Heather,Jones,13.51371324,
Carly Estrada,Carly,Estrada,40.28153032,
Alexandra Hopkins,Alexandra,Hopkins,177.9806383,true
Brittany Short,Brittany,Short,85.20352705,
Julie Hopkins,Julie,Hopkins,79.71809543,
Crystal Long,Crystal,Long,149.1990641,true
Jack Jackson,Jack,Jackson,223.7550096,true
Amber Smith,Amber,Smith,61.89790399,
Christina Cross,Christina,Cross,103.0088877,true
Tina Dickerson,Tina,Dickerson,99.81087945,
Chase Chavez,Chase,Chavez,287.6513196,true
Shelby Williams,Shelby,Williams,93.42547175,
Leonard Hamilton,Leonard,Hamilton,272.7282713,true
Shannon Jones,Shannon,Jones,286.7396248,true
David Goodwin,David,Goodwin,58.16029636,
Stephen Blankenship,Stephen,Blankenship,162.162138,true
Jacqueline Stanton,Jacqueline,Stanton,100.0649273,true
Allison Callahan,Allison,Callahan,53.8091991,
Kathy Phillips,Kathy,Phillips,233.34170350000002,true
Frank Schaefer,Frank,Schaefer,196.76916599999998,true
Stephanie Ross,Stephanie,Ross,79.77912379,
Donald Norman,Donald,Norman,89.27507758,
Mitchell Fleming,Mitchell,Fleming,282.8557953,true
Derek Romero,Derek,Romero,4.59663563,
Danny Simmons,Danny,Simmons,179.64091000000002,true
Beth Hall,Beth,Hall,172.28431569999998,true
Monica Clark,Monica,Clark,33.09034021,
Michael Rodriguez,Michael,Rodriguez,63.48660679,
Emily Davis,Emily,Davis,211.91248769999999,true
Samantha Arnold,Samantha,Arnold,185.7555896,true
Adam Davidson,Adam,Davidson,228.77280180000002,true
Kristen Wallace,Kristen,Wallace,250.5851489,true
Michael Johnson,Michael,Johnson,8.605437261,
Richard Flores,Richard,Flores,209.83070869999997,true
Nicole Page,Nicole,Page,32.88664817,
Anna Crawford,Anna,Crawford,14.40637134,
David Stokes,David,Stokes,244.92855269999998,true
Jennifer Jimenez,Jennifer,Jimenez,47.75611763,
John Howell,John,Howell,76.486237,
Lacey Cochran,Lacey,Cochran,30.25941436,
Jessica Burns,Jessica,Burns,145.124556,true
Matthew Blevins,Matthew,Blevins,111.0537983,true
Sabrina Young,Sabrina,Young,271.5746574,true
Ricardo Brown,Ricardo,Brown,56.60874959,
Wesley Combs,Wesley,Combs,79.2121007,
Heather Conley,Heather,Conley,291.41645289999997,true
Lauren Chen,Lauren,Chen,154.6825196,true
Penny Lopez,Penny,Lopez,96.17771944,
Kristin Baker,Kristin,Baker,176.23359150000002,true
Jacqueline Wilson,Jacqueline,Wilson,9.748399326,
Becky Robinson,Becky,Robinson,78.28943448,
Greg Hendrix,Greg,Hendrix,72.58665857,
Brandon Erickson,Brandon,Erickson,190.50167,true
Theresa Ross,Theresa,Ross,225.8763413,true
Julian Nguyen,Julian,Nguyen,70.10459870000001,
Charles Shields,Charles,Shields,148.17371119999999,true
Adriana Perez,Adriana,Perez,263.2804286,true
Melissa Jackson,Melissa,Jackson,138.6305071,true
William Ortiz,William,Ortiz,118.71032549999998,true
Mark Johnson,Mark,Johnson,84.66164962,
Troy Phillips,Troy,Phillips,152.80774530000002,true
Sarah Porter,Sarah,Porter,151.4916774,true
Mark Scott,Mark,Scott,157.0707889,true
Joseph Sullivan,Joseph,Sullivan,30.40333692,
Andrew Ryan,Andrew,Ryan,11.76405518,
Paula Dixon,Paula,Dixon,160.4543884,true
Dr. Emily Hernandez,Emily,Hernandez,142.5385656,true
Donald Jimenez,Donald,Jimenez,77.56219828,
Mr. William Parker,William,Parker,180.1897032,true
Austin Stevens,Austin,Stevens,261.4254097,true
Heather Rogers,Heather,Rogers,284.2213808,true
Christopher Cline,Christopher,Cline,46.302484,
Victoria Lawson,Victoria,Lawson,122.3589149,true
James Cordova,James,Cordova,8.083382542,
Denise Smith,Denise,Smith,39.92037881,
Amanda Myers,Amanda,Myers,163.227608,true
Johnny Mooney,Johnny,Mooney,60.14068017,
Corey Spencer,Corey,Spencer,105.7602835,true
Jacqueline Davis,Jacqueline,Davis,131.1154633,true
Kayla Davis,Kayla,Davis,183.9842677,true
Bradley Poole,Bradley,Poole,243.47635219999998,true
William Pierce,William,Pierce,19.75726553,
Brianna Berg,Brianna,Berg,17.09691769,
Jimmy Fischer,Jimmy,Fischer,119.70599140000002,true
Frances Harris,Frances,Harris,93.44480228,
Kenneth Benton,Kenneth,Benton,197.4744517,true
Christopher Newman,Christopher,Newman,275.3626437,true
Rebecca Jackson,Rebecca,Jackson,38.46385885,
Veronica Bradshaw,Veronica,Bradshaw,242.93062430000003,true
Catherine Allen,Catherine,Allen,80.67176092,
Michael Martinez,Michael,Martinez,265.9842208,true
Andrea Carrillo,Andrea,Carrillo,212.8749716,true
Kelly Bailey,Kelly,Bailey,167.2019437,true
Kerry Byrd,Kerry,Byrd,61.23826658,
Gregory Lambert,Gregory,Lambert,132.0233169,true
Dale Anderson,Dale,Anderson,293.0530445,true
Jacob Sherman,Jacob,Sherman,152.47840190000002,true
Samantha Sullivan,Samantha,Sullivan,232.99669730000002,true
David Webb,David,Webb,253.9947495,true
Tonya Green,Tonya,Green,5.382315322999999,
Alexis Lane,Alexis,Lane,40.17462465,
Joyce Cannon,Joyce,Cannon,19.79407941,
Anne Ray,Anne,Ray,151.72909719999998,true
Karen Williams,Karen,Williams,253.2786352,true
Dr. Paul Jones,Paul,Jones,276.31718689999997,true
Sheena Krause,Sheena,Krause,45.02320091,
Luis Wallace,Luis,Wallace,32.60775944,
Robert Shepherd,Robert,Shepherd,219.23939559999997,true
Robert Scott,Robert,Scott,20.97898649,
Danielle Tran,Danielle,Tran,28.5287157,
Carlos Johnson,Carlos,Johnson,237.29786639999998,true
Crystal Hansen,Crystal,Hansen,251.50272510000002,true
Judy Schneider,Judy,Schneider,182.7566737,true
Jeff Freeman,Jeff,Freeman,19.39590879,
Crystal Brady,Crystal,Brady,70.87387043,
Samantha Henson,Samantha,Henson,157.55594480000002,true
Daniel Sims,Daniel,Sims,16.16034996,
Connie Day,Connie,Day,226.10871769999997,true
Dylan Lee,Dylan,Lee,281.3029391,true
Christian Lee,Christian,Lee,227.98871859999997,true
Deanna Stephens,Deanna,Stephens,279.299191,true
David Perry,David,Perry,208.47676830000003,true
Charles Villegas,Charles,Villegas,294.3213809,true
Sharon Clark,Sharon,Clark,14.74888816,
Christina Sanders,Christina,Sanders,121.2337996,true
Jeffrey Hinton,Jeffrey,Hinton,74.66513984,
Gina Harris,Gina,Harris,110.5970449,true
Alex Tapia,Alex,Tapia,51.34046716,
Justin White,Justin,White,155.1616194,true
Jacob Woods,Jacob,Woods,66.66082283,
Rachel Browning,Rachel,Browning,136.8446649,true
Marissa Jones,Marissa,Jones,270.36997,true
Sean Watson,Sean,Watson,118.74408329999999,true
Elijah Roy,Elijah,Roy,22.35989757,
Stephanie Oneal,Stephanie,Oneal,237.34840830000002,true
Stephanie Maldonado,Stephanie,Maldonado,204.1531272,true
Jay Williams,Jay,Williams,79.94308127,
Jeffery Rodriguez,Jeffery,Rodriguez,140.57244630000002,true
Margaret Guzman,Margaret,Guzman,144.95165780000002,true
Lori Willis,Lori,Willis,62.89859668,
John Fernandez Jr.,John,Jr.,92.39138123,
Dr. Christina Valdez,Christina,Valdez,34.79769663,
Courtney Simpson,Courtney,Simpson,206.61902080000002,true
Timothy Martin,Timothy,Martin,56.97751421,
Kelly Scott,Kelly,Scott,193.5473188,true
Mr. Joseph Ward,Joseph,Ward,278.1452957,true
Brady Gonzalez,Brady,Gonzalez,89.04686427,
Linda Mcdonald,Linda,Mcdonald,72.98192728,
Donna Yates,Donna,Yates,185.7064263,true
Kimberly Hopkins,Kimberly,Hopkins,32.99371036,
Aaron Keith,Aaron,Keith,93.45217678,
Nicholas Cook,Nicholas,Cook,239.5443331,true
Erica Gonzales,Erica,Gonzales,256.38698289999996,true
Brian Rodriguez,Brian,Rodriguez,254.07800350000002,true
Melissa Schultz,Melissa,Schultz,213.84970130000002,true
Nancy Williams,Nancy,Williams,106.037426,true
Kathryn Barrera,Kathryn,Barrera,144.20039930000002,true
William King,William,King,114.53211200000001,true
Kristen Martin,Kristen,Martin,184.10949509999998,true
Christopher Lester,Christopher,Lester,254.1517749,true
Kathleen Robinson,Kathleen,Robinson,53.27806013,
Katherine Ward,Katherine,Ward,203.2804999,true
Angelica Delgado,Angelica,Delgado,130.5978877,true
Stephanie Robertson,Stephanie,Robertson,64.64383194,
William Burke,William,Burke,46.83880636,
Michele Hurley,Michele,Hurley,253.76279730000002,true
Ashley Rogers,Ashley,Rogers,29.59477039,
Jennifer Kim,Jennifer,Kim,38.39507814,
Corey Roth,Corey,Roth,280.8129961,true
Rickey Hill,Rickey,Hill,123.52015790000002,true
Erika Stewart,Erika,Stewart,150.8065512,true
Gabriella Conner,Gabriella,Conner,21.78225763,
Madison Owen,Madison,Owen,286.0425507,true
Alicia Kaufman,Alicia,Kaufman,90.03073312,
Gregory Allen,Gregory,Allen,248.54577909999998,true
Emma Morse,Emma,Morse,161.27271130000003,true
Alicia Dean,Alicia,Dean,120.5429815,true
Christina Johnson,Christina,Johnson,96.86483873,
Emily Acevedo,Emily,Acevedo,51.02606455,
Valerie Boyd PhD,Valerie,PhD,39.18119887,
Harold Lucero,Harold,Lucero,290.114557,true
Sabrina Marshall,Sabrina,Marshall,109.3913936,true
Jimmy Hall,Jimmy,Hall,193.2981341,true
Trevor Daniels,Trevor,Daniels,59.86150113,
Kelli Wells,Kelli,Wells,94.14928468,
Amanda Gay,Amanda,Gay,27.71402088,
Lindsay Barnett,Lindsay,Barnett,92.90006917,
Gregory Jones MD,Gregory,MD,221.90756439999998,true
Gary Murphy,Gary,Murphy,6.925016621,
Ashley Marsh,Ashley,Marsh,100.2987897,true
Nathan Archer,Nathan,Archer,45.596339,
Michael Jones,Michael,Jones,234.5304102,true
Diane Herrera,Diane,Herrera,216.09419810000003,true
Andrew Gibson,Andrew,Gibson,51.91337241,
Tyler Morris MD,Tyler,MD,160.4872869,true
Cassandra Lewis,Cassandra,Lewis,170.15092769999998,true
Ian Deleon,Ian,Deleon,137.40985369999999,true
Calvin Mcgrath,Calvin,Mcgrath,176.1841431,true
Michael Kline,Michael,Kline,221.2673216,true
Stephanie Lee,Stephanie,Lee,256.0171685,true
Jay Merritt,Jay,Merritt,287.8232441,true
Katherine Patrick,Katherine,Patrick,259.2662024,true
David Mckinney,David,Mckinney,232.124171,true
Darren Hale,Darren,Hale,159.90870159999997,true
Jonathan Smith,Jonathan,Smith,137.99812409999998,true
Joseph Acosta,Joseph,Acosta,268.919015,true
Samantha Miller,Samantha,Miller,132.4433896,true
John Frazier,John,Frazier,162.3474993,true
Eric Mejia,Eric,Mejia,153.2003299,true
Joshua Rodriguez,Joshua,Rodriguez,71.62611223,
Lisa Ramirez,Lisa,Ramirez,79.92352777,
Larry Cox,Larry,Cox,282.2574802,true
Renee Oneal,Renee,Oneal,290.2166083,true
Bryan Espinoza,Bryan,Espinoza,167.9777676,true
Christina Suarez,Christina,Suarez,45.91810137,
Brandi Flores,Brandi,Flores,171.65101049999998,true
Jackie Bates,Jackie,Bates,68.06023599,
Darrell White,Darrell,White,23.19444255,
James Johnson,James,Johnson,78.20993349,
Kelly Wood,Kelly,Wood,149.862952,true
Lisa Schultz,Lisa,Schultz,153.5860474,true
James Rodriguez,James,Rodriguez,167.9065608,true
Jessica Hughes,Jessica,Hughes,207.030828,true
Kimberly Reid,Kimberly,Reid,231.3275721,true
William Young,William,Young,289.4820718,true
Robert Zuniga,Robert,Zuniga,145.76916880000002,true
Caroline Rodriguez,Caroline,Rodriguez,157.93922959999998,true
Robert Ortega,Robert,Ortega,93.61018537,
Monique Sharp,Monique,Sharp,107.8493566,true
Antonio Smith,Antonio,Smith,223.11975209999997,true
Patricia Flynn,Patricia,Flynn,13.75673285,
Teresa Ruiz,Teresa,Ruiz,278.5939761,true
Madison Mejia,Madison,Mejia,179.6202428,true
Lindsey Santos,Lindsey,Santos,173.43788590000003,true
Savannah Smith,Savannah,Smith,77.74762702,
Kimberly Roberts,Kimberly,Roberts,100.43830159999999,true
David Dominguez,David,Dominguez,48.63244885,
Brittany Joyce,Brittany,Joyce,259.97163489999997,true
Diana Bryant,Diana,Bryant,208.5949497,true
James Bailey,James,Bailey,116.107083,true
Mary Perry,Mary,Perry,79.34102267,
Sarah Baker,Sarah,Baker,68.36279828,
Teresa Rios,Teresa,Rios,110.0041419,true
Marcus Wilson,Marcus,Wilson,284.020802,true
Rodney Hansen,Rodney,Hansen,72.95190219,
Crystal Jones,Crystal,Jones,231.17167400000002,true
Frank Gonzalez,Frank,Gonzalez,78.92510240000001,
Billy Mcneil,Billy,Mcneil,270.4543387,true
Sabrina Carter,Sabrina,Carter,37.81203563,
Lisa Smith,Lisa,Smith,116.015239,true
Daniel Gutierrez,Daniel,Gutierrez,177.7281493,true
Jennifer Johnson,Jennifer,Johnson,248.56666529999998,true
Tammy Harris,Tammy,Harris,292.5367815,true
Aaron Brown,Aaron,Brown,286.970944,true
Dominique Reynolds,Dominique,Reynolds,35.33069889,
Brad Shaw,Brad,Shaw,77.22657145,
Jennifer Marks,Jennifer,Marks,214.12256749999997,true
Sara Scott,Sara,Scott,63.33845737,
Dr. Richard Walker,Richard,Walker,10.26357238,
Justin Williams,Justin,Williams,98.36518333,
Richard White,Richard,White,246.0778952,true
Amber Haynes,Amber,Haynes,92.71470824,
Dale Cunningham,Dale,Cunningham,185.23401919999998,true
Gina Anderson,Gina,Anderson,180.9704856,true
Amber Gonzalez,Amber,Gonzalez,104.2042807,true
Kathleen Flynn,Kathleen,Flynn,225.2048309,true
Brian Contreras,Brian,Contreras,133.72474240000003,true
Brittney Cannon,Brittney,Cannon,237.0273387,true
Penny Smith,Penny,Smith,119.77742109999998,true
Tanya Barajas,Tanya,Barajas,154.115135,true
Valerie Thompson,Valerie,Thompson,181.9900267,true
Ashley Frost,Ashley,Frost,55.18371181,
Sean Deleon,Sean,Deleon,281.0247667,true
Samantha Rasmussen,Samantha,Rasmussen,167.5538871,true
Gary Hicks,Gary,Hicks,268.58259669999995,true
Mr. David Walker,David,Walker,122.16826470000001,true
Mary Preston,Mary,Preston,120.09934950000002,true
Kelly Key,Kelly,Key,275.1606173,true
Tracy Preston,Tracy,Preston,214.1876986,true
Erica Weber,Erica,Weber,28.029641700000003,
Amanda Campbell,Amanda,Campbell,179.5773151,true
Tiffany Keller,Tiffany,Keller,55.7058622,
Pamela Marshall,Pamela,Marshall,103.14987940000002,true
Dawn Miranda,Dawn,Miranda,66.16407449,
Anna Butler,Anna,Butler,57.16781141,
Christopher Martin,Christopher,Martin,16.54291044,
Vincent Martin,Vincent,Martin,169.3623968,true
Mason George,Mason,George,258.5268771,true
Marissa Avery,Marissa,Avery,275.7309335,true
Maurice Morgan,Maurice,Morgan,257.1985604,true
